# StartTime = 07/20/2018 01:57:57.9559 PM
Time (sec), Vehicle speed (MPH), Engine RPM (RPM), Absolute throttle position (%), Absolute load value (%)
38.859,64.00124,2948,27.45098,61.17647
38.922,64.6226,2948,27.45098,61.17647
38.986,64.6226,2948,27.45098,61.17647
39.049,64.6226,2925,27.84314,61.17647
39.109,64.6226,2925,27.84314,60.78431
39.173,64.6226,2925,27.84314,60.78431
39.233,64.6226,2936,27.84314,60.78431
39.296,64.6226,2936,27.45098,60.39216
39.36,64.6226,2936,27.45098,60.39216
39.424,64.6226,2944,27.45098,60.39216
39.484,64.6226,2944,26.66667,60.39216
39.546,64.6226,2944,26.66667,57.2549
39.61,64.6226,2944,26.66667,57.2549
39.674,64.6226,2945,26.66667,57.2549
39.735,64.6226,2945,24.70588,51.37255
39.799,65.24397,2945,24.70588,51.37255
39.859,65.24397,2945,24.70588,51.37255
39.92,65.24397,2951,24.31373,51.37255
39.985,65.24397,2951,24.31373,49.80392
40.049,65.24397,2951,24.31373,49.80392
40.109,65.24397,2959,24.31373,49.80392
40.173,65.24397,2959,24.31373,48.23529
40.233,65.24397,2959,24.31373,48.23529
40.299,65.24397,2959,24.31373,48.23529
40.359,65.24397,2960,19.60784,48.23529
40.423,65.24397,2960,19.60784,43.92157
40.483,65.24397,2960,19.60784,43.92157
