# StartTime = 07/20/2018 01:40:23.9388 PM
Time (sec), Vehicle speed (MPH), Engine RPM (RPM), Absolute throttle position (%), Absolute load value (%)
38.94,41.63187,3104,16.07843,9.803922
39,41.63187,3104,16.07843,9.803922
39.066,41.63187,3095,16.07843,9.803922
39.126,41.63187,3095,16.07843,9.803922
39.19,41.63187,3095,16.07843,9.803922
39.25,41.63187,3095,16.07843,9.803922
39.316,41.63187,3095,16.07843,9.803922
39.376,41.63187,3095,16.07843,9.803922
39.44,41.63187,3095,16.07843,9.803922
39.5,41.63187,3086,16.07843,9.803922
39.563,41.63187,3086,16.07843,9.803922
39.627,41.0105,3086,16.07843,9.803922
39.691,41.0105,3081,16.07843,9.803922
39.754,41.63187,3081,16.07843,9.803922
39.816,41.63187,3081,16.07843,9.803922
39.876,41.63187,3081,16.07843,9.803922
39.94,41.63187,3081,16.07843,9.803922
40,41.0105,3081,16.07843,9.803922
40.066,41.0105,3081,16.07843,9.803922
40.126,41.0105,3071,16.07843,9.803922
40.19,41.0105,3071,16.07843,9.803922
40.25,41.0105,3071,16.07843,9.803922
40.316,41.0105,3069,16.07843,9.803922
40.376,41.0105,3069,16.07843,9.803922
40.44,41.0105,3069,16.07843,9.803922
40.5,41.0105,3063,16.07843,9.803922
40.566,41.0105,3063,16.07843,9.803922
40.626,41.0105,3063,16.07843,9.803922
40.69,41.0105,3063,16.07843,9.803922
40.75,41.0105,3052,16.07843,9.803922
40.815,41.0105,3052,16.07843,9.803922
40.875,41.0105,3052,16.07843,9.803922
40.939,41.0105,3059,16.07843,9.803922
41.003,41.0105,3059,16.07843,9.803922
41.066,41.0105,3059,16.07843,9.803922
41.126,41.0105,3059,16.07843,9.803922
41.19,41.0105,3051,16.07843,9.803922
41.25,41.0105,3051,16.07843,9.803922
41.316,41.0105,3051,16.07843,9.803922
41.376,41.0105,3045,16.07843,9.803922
41.44,41.0105,3045,16.07843,9.803922
41.5,41.0105,3045,16.07843,9.803922
41.566,41.0105,3045,16.07843,9.803922
41.626,41.0105,3045,16.07843,9.803922
41.69,41.0105,3045,16.07843,9.803922
41.752,41.0105,3045,16.07843,9.803922
41.815,41.0105,3038,16.07843,9.803922
41.878,40.38913,3038,16.07843,9.803922
41.941,40.38913,3038,16.07843,9.803922
42.004,40.38913,3038,16.07843,9.803922
42.063,40.38913,3038,16.07843,9.411765
42.127,40.38913,3038,16.07843,9.411765
42.191,40.38913,3035,16.07843,9.411765
42.251,40.38913,3035,16.07843,9.803922
42.316,40.38913,3035,16.07843,9.803922
42.376,40.38913,3035,16.07843,9.803922
42.44,40.38913,3031,16.07843,9.803922
42.5,40.38913,3031,16.07843,9.803922
42.566,40.38913,3031,16.07843,9.803922
42.626,40.38913,3030,16.07843,9.803922
42.69,40.38913,3030,16.07843,9.411765
42.75,40.38913,3030,16.07843,9.411765
42.816,40.38913,3021,16.07843,9.411765
42.877,40.38913,3021,16.07843,9.411765
42.941,40.38913,3021,16.07843,9.411765
43.001,40.38913,3021,16.07843,9.411765
43.063,40.38913,3004,16.07843,9.411765
43.127,40.38913,3004,16.07843,9.411765
43.191,40.38913,3004,16.07843,9.411765
43.251,40.38913,2996,16.07843,9.411765
43.313,40.38913,2996,16.07843,9.411765
43.377,40.38913,2996,16.07843,9.411765
43.441,40.38913,2992,16.07843,9.411765
43.501,40.38913,2992,17.64706,10.58823
43.566,40.38913,2992,17.64706,10.58823
43.626,40.38913,2992,17.64706,10.58823
43.69,40.38913,2992,18.03922,10.58823
43.75,40.38913,2992,18.03922,14.11765
43.813,40.38913,2992,18.03922,14.11765
43.877,40.38913,3013,18.03922,14.11765
43.939,40.38913,3013,18.03922,15.68627
44.003,40.38913,3013,18.03922,15.68627
44.066,40.38913,3012,18.03922,15.68627
44.126,40.38913,3012,18.43137,16.86275
44.19,40.38913,3012,18.43137,16.86275
44.25,40.38913,3012,18.43137,16.86275
44.316,40.38913,3019,18.43137,16.86275
44.376,40.38913,3019,18.43137,16.86275
44.44,40.38913,3019,18.43137,16.86275
44.5,40.38913,3012,18.43137,16.86275
44.566,40.38913,3012,18.43137,16.86275
44.626,40.38913,3012,18.43137,16.86275
44.69,40.38913,3012,18.43137,16.86275
44.75,40.38913,3033,19.21569,16.86275
44.816,41.0105,3033,19.21569,18.03922
44.876,41.0105,3033,19.21569,18.03922
44.941,41.0105,3004,19.21569,18.03922
45.001,41.0105,3004,19.21569,20.39216
45.066,40.38913,3004,19.21569,20.39216
45.126,40.38913,3018,19.21569,20.39216
45.19,40.38913,3018,19.21569,20.39216
45.25,40.38913,3018,19.21569,20.39216
45.316,40.38913,3018,19.21569,20.39216
45.376,40.38913,3026,19.21569,20.39216
45.44,40.38913,3026,19.21569,20.39216
45.5,40.38913,3026,19.21569,20.39216
45.566,40.38913,3035,19.21569,20.39216
45.626,40.38913,3035,19.21569,20.78431
45.69,41.0105,3035,19.21569,20.78431
45.75,41.0105,3035,19.21569,20.78431
45.816,41.0105,3047,19.21569,20.78431
45.876,41.0105,3047,19.21569,20.78431
45.94,41.0105,3047,19.21569,20.78431
46.001,41.0105,3042,19.21569,20.78431
46.066,41.0105,3042,18.82353,20.78431
46.126,41.0105,3042,18.82353,20.78431
46.19,41.0105,3047,18.82353,20.78431
46.25,41.0105,3047,18.82353,20
46.316,41.0105,3047,18.82353,20
46.376,41.0105,3047,18.82353,20
46.44,41.0105,3053,19.21569,20
46.5,41.0105,3053,19.21569,21.17647
46.563,41.0105,3053,19.21569,21.17647
46.627,41.0105,3047,18.82353,21.17647
46.691,41.0105,3047,18.82353,20.78431
46.751,40.38913,3047,18.82353,20.78431
46.814,40.38913,3041,18.03922,20.78431
46.877,40.38913,3041,18.03922,17.64706
46.94,41.0105,3041,18.03922,17.64706
47.003,41.0105,3035,18.03922,17.64706
47.066,41.0105,3035,16.07843,11.76471
47.127,40.38913,3035,16.07843,11.76471
47.191,40.38913,3035,16.07843,11.76471
47.251,40.38913,3020,16.07843,11.76471
47.316,40.38913,3020,16.07843,9.803922
47.376,40.38913,3020,16.07843,9.803922
47.44,40.38913,2989,16.07843,9.803922
47.5,40.38913,2989,16.07843,9.803922
47.566,40.38913,2989,16.07843,9.803922
47.626,40.38913,2989,16.07843,9.803922
47.69,40.38913,2967,16.07843,9.803922
47.75,40.38913,2967,16.07843,9.803922
47.816,39.76776,2967,16.07843,9.803922
47.876,39.76776,2946,16.07843,9.803922
47.94,39.76776,2946,16.07843,9.803922
48.002,39.14639,2946,16.07843,9.803922
48.066,39.14639,2946,16.07843,9.803922
48.126,39.14639,2933,17.2549,9.803922
48.191,39.14639,2933,17.2549,9.803922
48.251,39.14639,2933,17.2549,9.803922
48.316,39.14639,2943,17.2549,9.803922
48.376,39.14639,2943,19.21569,14.5098
48.44,39.14639,2943,19.21569,14.5098
48.5,39.14639,2908,19.21569,14.5098
48.566,39.14639,2908,19.21569,23.92157
48.626,39.14639,2908,19.21569,23.92157
48.69,39.14639,2908,19.21569,23.92157
48.75,39.14639,2918,19.21569,23.92157
48.816,39.14639,2918,20.78431,30.98039
48.876,39.14639,2918,20.78431,30.98039
48.94,39.14639,2918,20.78431,30.98039
49,39.14639,2919,20.39216,30.98039
49.065,39.14639,2919,20.39216,27.45098
49.125,39.14639,2919,20.39216,27.45098
49.189,39.14639,2919,20.39216,27.45098
49.253,39.14639,2919,20.39216,27.84314
49.316,39.14639,2919,20.39216,27.84314
49.376,39.14639,2923,20.39216,27.84314
49.44,39.14639,2923,21.17647,31.37255
49.5,39.14639,2923,21.17647,31.37255
49.563,39.14639,2935,21.17647,31.37255
49.627,39.14639,2935,22.35294,31.37255
49.691,39.14639,2935,22.35294,38.03922
49.751,39.14639,2935,22.35294,38.03922
49.813,39.14639,2948,22.35294,38.03922
49.877,39.76776,2948,22.35294,37.2549
49.941,39.76776,2948,22.35294,37.2549
50.002,39.76776,2958,22.35294,37.2549
50.066,39.76776,2958,22.35294,36.86274
50.128,39.76776,2958,22.35294,36.86274
50.189,39.76776,2969,22.35294,36.86274
50.253,39.76776,2969,22.35294,36.47059
50.316,39.76776,2969,22.35294,36.47059
50.376,39.76776,2969,22.35294,36.47059
50.44,39.76776,2983,22.35294,36.47059
50.5,39.76776,2983,22.35294,37.64706
50.566,39.76776,2983,22.35294,37.64706
50.626,39.76776,2997,22.35294,37.64706
50.69,39.76776,2997,22.35294,36.86274
50.75,40.38913,2997,22.35294,36.86274
50.816,40.38913,2997,22.35294,36.86274
50.876,40.38913,3013,21.96078,36.86274
50.94,40.38913,3013,21.96078,36.07843
51,40.38913,3013,21.96078,36.07843
51.066,40.38913,3026,21.96078,36.07843
51.125,40.38913,3026,21.96078,35.29412
51.19,40.38913,3026,21.96078,35.29412
51.25,40.38913,3026,21.96078,35.29412
51.316,40.38913,3031,21.56863,35.29412
51.376,40.38913,3031,21.56863,34.90196
51.44,40.38913,3031,21.56863,34.90196
51.5,40.38913,3045,21.56863,34.90196
51.566,40.38913,3045,21.17647,32.94118
51.626,41.0105,3045,21.17647,32.94118
51.69,41.0105,3053,21.17647,32.94118
51.75,41.0105,3053,21.56863,32.54902
51.813,41.0105,3053,21.56863,32.54902
51.876,41.0105,3053,21.56863,32.54902
51.939,41.0105,3061,21.17647,32.54902
52.002,41.0105,3061,21.17647,32.15686
52.064,41.0105,3061,21.17647,32.15686
52.127,41.0105,3066,21.17647,32.15686
52.189,41.0105,3066,20.78431,30.98039
52.253,41.0105,3066,20.78431,30.98039
52.316,41.0105,3066,20.78431,30.98039
52.376,41.0105,3063,20,30.98039
52.44,41.0105,3063,20,26.27451
52.5,41.0105,3063,20,26.27451
52.566,41.0105,3076,20,26.27451
52.626,41.0105,3076,20,26.27451
52.69,41.0105,3076,20,26.27451
52.75,41.0105,3076,20,26.27451
52.816,41.0105,3073,20,26.27451
52.876,41.0105,3073,20,26.27451
52.94,41.0105,3073,20,26.27451
53,41.0105,3078,19.60784,26.27451
53.066,41.0105,3078,19.60784,23.92157
53.125,41.0105,3078,19.60784,23.92157
53.191,41.0105,3083,19.60784,23.92157
53.251,41.0105,3083,20,24.31373
53.316,41.0105,3083,20,24.31373
53.376,41.0105,3083,20,24.31373
53.44,41.0105,3082,20,24.31373
53.5,41.0105,3082,20,24.31373
53.563,41.0105,3082,20,24.31373
53.627,41.0105,3076,19.21569,24.31373
53.691,41.0105,3076,19.21569,24.31373
53.751,41.0105,3076,19.21569,24.31373
53.816,41.0105,3078,19.21569,24.31373
53.876,41.0105,3078,19.21569,21.96078
53.94,41.0105,3078,19.21569,21.96078
54,41.0105,3078,19.21569,21.96078
54.066,41.0105,3081,19.21569,21.96078
54.126,41.0105,3081,19.21569,22.35294
54.19,41.0105,3081,19.21569,22.35294
54.252,41.0105,3078,19.21569,22.35294
54.316,41.0105,3078,19.21569,22.35294
54.376,41.0105,3078,19.21569,22.35294
54.44,41.0105,3078,19.21569,22.35294
54.5,41.0105,3078,19.21569,22.35294
54.566,41.0105,3078,19.21569,22.35294
54.626,41.0105,3078,19.21569,22.35294
54.69,41.0105,3082,19.21569,22.35294
54.75,41.0105,3082,19.21569,21.96078
54.816,41.0105,3082,19.21569,21.96078
54.876,41.0105,3083,19.21569,21.96078
54.94,41.0105,3083,19.21569,21.96078
55,41.0105,3083,19.21569,21.96078
55.066,41.0105,3083,19.21569,21.96078
55.126,41.0105,3085,19.21569,21.96078
55.19,41.0105,3085,19.21569,22.35294
55.253,41.0105,3085,19.21569,22.35294
55.316,41.0105,3094,19.21569,22.35294
55.376,41.0105,3094,19.21569,21.96078
55.44,41.0105,3094,19.21569,21.96078
55.5,41.0105,3088,19.21569,21.96078
55.566,41.0105,3088,20,25.4902
55.626,41.63187,3088,20,25.4902
55.69,41.63187,3088,20,25.4902
55.75,41.63187,3094,20,25.4902
55.816,41.63187,3094,19.21569,21.96078
55.876,41.0105,3094,19.21569,21.96078
55.94,41.0105,3108,19.21569,21.96078
56,41.0105,3108,19.21569,20.78431
56.066,41.0105,3108,19.21569,20.78431
56.126,41.0105,3108,19.21569,20.78431
56.19,41.0105,3101,18.82353,20.78431
56.25,41.63187,3101,18.82353,18.82353
56.315,41.63187,3101,18.82353,18.82353
56.375,41.63187,3094,18.03922,18.82353
56.439,41.63187,3094,18.03922,17.2549
56.503,41.63187,3094,18.03922,17.2549
56.566,41.63187,3087,18.03922,17.2549
56.626,41.63187,3087,16.47059,17.2549
56.69,41.0105,3087,16.47059,14.11765
56.75,41.0105,3087,16.47059,14.11765
56.813,41.0105,3051,16.07843,14.11765
56.876,41.0105,3051,16.07843,9.803922
56.939,41.63187,3051,16.07843,9.803922
57.002,41.63187,3073,20,9.803922
57.065,41.63187,3073,20,15.68627
57.126,41.63187,3073,20,15.68627
57.19,41.63187,3109,20,15.68627
57.25,41.63187,3109,18.82353,19.60784
57.316,41.0105,3109,18.82353,19.60784
57.377,41.0105,3109,18.82353,19.60784
57.441,41.0105,3083,18.43137,19.60784
57.501,41.63187,3083,18.43137,18.03922
57.566,41.63187,3083,18.43137,18.03922
57.626,41.63187,3071,18.03922,18.03922
57.69,41.63187,3071,18.03922,18.43137
57.75,41.0105,3071,18.03922,18.43137
57.816,41.0105,3066,18.03922,18.43137
57.876,41.0105,3066,16.07843,10.19608
57.94,41.0105,3066,16.07843,10.19608
58,41.0105,3066,16.07843,10.19608
58.066,41.0105,3059,16.07843,10.19608
58.126,41.0105,3059,16.07843,9.411765
58.19,41.0105,3059,16.07843,9.411765
58.251,41.0105,3054,16.07843,9.411765
58.316,41.0105,3054,16.07843,10.19608
58.377,41.0105,3054,16.07843,10.19608
58.441,41.0105,3066,16.07843,10.19608
58.501,41.0105,3066,16.07843,10.19608
58.566,41.0105,3066,16.07843,10.19608
58.626,41.0105,3066,16.07843,10.19608
58.69,41.0105,3052,16.07843,10.19608
58.75,41.0105,3052,16.07843,9.803922
58.816,41.0105,3052,16.07843,9.803922
58.876,41.0105,3042,16.07843,9.803922
58.94,41.0105,3042,16.07843,9.803922
59,40.38913,3042,16.07843,9.803922
59.063,40.38913,3042,16.07843,9.803922
59.127,40.38913,3043,16.07843,9.803922
59.191,40.38913,3043,16.07843,9.803922
59.251,40.38913,3043,16.07843,9.803922
59.316,40.38913,3032,16.07843,9.803922
59.376,40.38913,3032,16.07843,9.803922
59.438,40.38913,3032,16.07843,9.803922
59.502,40.38913,3032,16.07843,9.803922
59.566,40.38913,3038,16.07843,9.803922
59.626,40.38913,3038,16.07843,10.19608
59.69,41.0105,3038,16.07843,10.19608
59.75,41.0105,2723,15.68627,10.19608
59.816,41.0105,2723,15.68627,10.19608
59.876,41.0105,2723,15.68627,10.19608
59.94,41.0105,2357,15.68627,10.19608
60,41.0105,2357,15.29412,10.58823
60.066,41.0105,2357,15.29412,10.58823
60.126,41.0105,2357,15.29412,10.58823
60.19,41.0105,2012,14.90196,11.37255
60.252,41.0105,2012,14.90196,11.37255
60.313,41.0105,1627,14.90196,11.37255
60.377,41.0105,1627,14.11765,11.37255
60.441,41.63187,1627,14.11765,10.58823
60.501,41.63187,1627,14.11765,10.58823
60.566,41.63187,1282,14.11765,10.58823
60.626,41.63187,1282,14.11765,14.5098
60.69,41.63187,1282,14.11765,14.5098
60.75,41.63187,1083,14.11765,14.5098
60.816,41.63187,1083,15.68627,28.62745
60.876,41.63187,1083,15.68627,28.62745
60.94,41.63187,1083,15.68627,28.62745
61,41.63187,1083,15.68627,28.62745
61.066,41.63187,1083,15.68627,28.62745
61.126,41.63187,1083,15.68627,28.62745
61.19,41.63187,1083,15.68627,28.62745
61.25,41.63187,1083,15.68627,28.62745
61.316,41.63187,851,14.5098,21.17647
61.376,42.25324,851,14.5098,21.17647
61.44,42.25324,809,14.5098,21.17647
61.501,42.25324,809,14.5098,21.17647
61.566,42.25324,809,14.5098,23.52941
61.626,42.25324,809,14.5098,23.52941
61.69,42.25324,807,14.5098,23.52941
61.75,42.25324,807,14.5098,21.96078
61.816,42.25324,807,14.5098,21.96078
61.875,42.25324,818,14.5098,21.96078
61.938,42.25324,818,14.5098,21.96078
62.001,42.25324,818,14.5098,21.96078
62.064,42.25324,852,14.5098,21.96078
62.125,42.25324,852,14.11765,21.17647
62.189,42.25324,852,14.11765,21.17647
62.253,42.25324,852,14.11765,21.17647
62.316,42.25324,882,13.72549,21.17647
62.376,42.25324,882,13.72549,16.07843
62.44,42.87461,882,13.72549,16.07843
62.503,42.87461,872,13.72549,16.07843
62.566,42.87461,872,13.72549,15.29412
62.626,42.87461,872,13.72549,15.29412
62.69,42.87461,872,13.72549,15.29412
62.75,42.87461,956,13.72549,15.29412
62.816,42.87461,956,13.72549,13.72549
62.876,43.49598,956,13.72549,13.72549
62.94,43.49598,989,13.72549,13.72549
63,43.49598,989,13.72549,13.72549
63.066,43.49598,989,13.72549,13.72549
63.126,43.49598,989,13.72549,13.72549
63.19,43.49598,1000,13.72549,13.72549
63.25,42.87461,1000,13.72549,13.33333
63.313,42.87461,1000,13.72549,13.33333
63.377,42.87461,1001,13.72549,13.33333
63.441,42.87461,1001,13.72549,13.72549
63.507,42.87461,1001,13.72549,13.72549
63.566,42.87461,990,13.72549,13.72549
63.626,42.87461,990,13.72549,13.72549
63.69,42.87461,990,13.72549,13.72549
63.75,42.87461,966,13.72549,13.72549
63.813,42.87461,966,13.72549,14.5098
63.877,42.87461,966,13.72549,14.5098
63.941,42.87461,939,13.72549,14.5098
64.001,42.87461,939,13.72549,14.11765
64.066,42.87461,939,13.72549,14.11765
64.126,42.87461,939,13.72549,14.11765
64.19,42.87461,909,13.72549,14.11765
64.25,42.25324,909,13.72549,14.5098
64.316,42.25324,909,13.72549,14.5098
64.376,42.25324,899,13.72549,14.5098
64.44,42.25324,899,13.72549,14.90196
64.503,42.25324,899,13.72549,14.90196
64.566,42.25324,893,13.72549,14.90196
64.628,42.25324,893,13.72549,14.90196
64.688,42.25324,893,13.72549,14.90196
64.752,42.25324,905,13.72549,14.90196
64.816,42.25324,905,13.72549,14.90196
64.876,42.25324,905,13.72549,14.5098
64.94,42.25324,905,13.72549,14.5098
65,42.25324,902,13.72549,14.5098
65.066,42.25324,902,13.72549,14.5098
65.126,42.25324,902,13.72549,14.5098
65.19,42.25324,902,13.72549,14.5098
65.25,42.25324,895,13.72549,14.5098
65.316,42.25324,895,13.72549,14.5098
65.376,42.25324,895,13.72549,14.5098
65.44,42.25324,899,13.72549,14.5098
65.5,42.25324,899,13.72549,14.90196
65.566,42.25324,899,13.72549,14.90196
65.627,42.25324,906,13.72549,14.90196
65.691,42.25324,906,13.72549,14.90196
